Noz Rejects Sum%,Noz Rejects Sum,Noz Reject Factor,date_time,Ch-Hole,optel_schedule_wo
0,0,0,05/03/18 12:00:01 PM,1-13,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-14,4009231738B
0.001581444,3,0,05/03/18 12:00:01 PM,1-15,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-17,4009231738B
0.000444247,1,0,05/03/18 12:00:01 PM,1-18,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-19,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-2,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-20,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-21,4009231738B
0.000444247,1,0,05/03/18 12:00:01 PM,1-22,4009231738B
0.000444247,1,0,05/03/18 12:00:01 PM,1-23,4009231738B
0.001066667,2,0,05/03/18 12:00:01 PM,1-24,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-25,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-26,4009231738B
0.000444247,1,0,05/03/18 12:00:01 PM,1-27,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-28,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-30,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-4,4009231738B
0,0,0,05/03/18 12:00:01 PM,1-5,4009231738B
0.00044287,1,0,05/03/18 12:00:01 PM,1-7,4009231738B
0.00044405,1,0,05/03/18 12:00:01 PM,1-8,4009231738B
0.000888099,2,0,05/03/18 12:00:01 PM,1-9,4009231738B
0,0,0,05/03/18 12:00:01 PM,2-37,4009231738B
0,0,0,05/03/18 12:00:01 PM,2-38,4009231738B
0.000441306,1,0,05/03/18 12:00:01 PM,3-1,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-10,4009231738B
0.001776199,4,0,05/03/18 12:00:01 PM,3-11,4009231738B
0.000888099,2,0,05/03/18 12:00:01 PM,3-12,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-13,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-14,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-15,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-16,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-17,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-18,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-19,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-2,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-20,4009231738B
0.001014713,2,0,05/03/18 12:00:01 PM,3-21,4009231738B
0.000507357,1,0,05/03/18 12:00:01 PM,3-22,4009231738B
0.000507614,1,0,05/03/18 12:00:01 PM,3-23,4009231738B
0.001522843,3,0,05/03/18 12:00:01 PM,3-24,4009231738B
0.001015228,2,0,05/03/18 12:00:01 PM,3-25,4009231738B
0.001015228,2,0,05/03/18 12:00:01 PM,3-26,4009231738B
0.001015744,2,0,05/03/18 12:00:01 PM,3-27,4009231738B
0.002031488,4,0,05/03/18 12:00:01 PM,3-28,4009231738B
0.001015744,2,0,05/03/18 12:00:01 PM,3-29,4009231738B
0.000443459,1,0,05/03/18 12:00:01 PM,3-3,4009231738B
0.00253936,5,0,05/03/18 12:00:01 PM,3-30,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-4,4009231738B
0.000887705,2,0,05/03/18 12:00:01 PM,3-5,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-6,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-7,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-8,4009231738B
0,0,0,05/03/18 12:00:01 PM,3-9,4009231738B
0.000427168,1,0,05/03/18 12:15:02 PM,1-1,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-10,4009231738B
0.000854336,2,0,05/03/18 12:15:02 PM,1-11,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-12,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-13,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-14,4009231738B
0.001510574,3,0,05/03/18 12:15:02 PM,1-15,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-17,4009231738B
0.00042735,1,0,05/03/18 12:15:02 PM,1-18,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-19,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-2,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-20,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-21,4009231738B
0.00042735,1,0,05/03/18 12:15:02 PM,1-22,4009231738B
0.00042735,1,0,05/03/18 12:15:02 PM,1-23,4009231738B
0.00101833,2,0,05/03/18 12:15:02 PM,1-24,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-25,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-26,4009231738B
0.00042735,1,0,05/03/18 12:15:02 PM,1-27,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-28,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-30,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-4,4009231738B
0,0,0,05/03/18 12:15:02 PM,1-5,4009231738B
0.000426076,1,0,05/03/18 12:15:02 PM,1-7,4009231738B
0.000427168,1,0,05/03/18 12:15:02 PM,1-8,4009231738B
0.000854336,2,0,05/03/18 12:15:02 PM,1-9,4009231738B
0,0,0,05/03/18 12:15:02 PM,2-37,4009231738B
0,0,0,05/03/18 12:15:02 PM,2-38,4009231738B
0.000424268,1,0,05/03/18 12:15:02 PM,3-1,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-10,4009231738B
0.001707942,4,0,05/03/18 12:15:02 PM,3-11,4009231738B
0.000853971,2,0,05/03/18 12:15:02 PM,3-12,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-13,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-14,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-15,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-16,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-17,4009231738B
0.000488043,1,0.012820513,05/03/18 12:15:02 PM,3-18,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-19,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-2,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-20,4009231738B
0.000976086,2,0,05/03/18 12:15:02 PM,3-21,4009231738B
0.000976086,2,0.012820513,05/03/18 12:15:02 PM,3-22,4009231738B
0.000488281,1,0,05/03/18 12:15:02 PM,3-23,4009231738B
0.001464844,3,0,05/03/18 12:15:02 PM,3-24,4009231738B
0.000976563,2,0,05/03/18 12:15:02 PM,3-25,4009231738B
0.000976563,2,0,05/03/18 12:15:02 PM,3-26,4009231738B
0.00097704,2,0,05/03/18 12:15:02 PM,3-27,4009231738B
0.001954079,4,0,05/03/18 12:15:02 PM,3-28,4009231738B
0.00097704,2,0,05/03/18 12:15:02 PM,3-29,4009231738B
0.000426621,1,0,05/03/18 12:15:02 PM,3-3,4009231738B
0.002442599,5,0,05/03/18 12:15:02 PM,3-30,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-4,4009231738B
0.000853971,2,0,05/03/18 12:15:02 PM,3-5,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-6,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-7,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-8,4009231738B
0,0,0,05/03/18 12:15:02 PM,3-9,4009231738B
0.000408831,1,0,05/03/18 12:30:02 PM,1-1,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-10,4009231738B
0.001226994,3,0.009615385,05/03/18 12:30:02 PM,1-11,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-12,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-13,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-14,4009231738B
0.001433349,3,0,05/03/18 12:30:02 PM,1-15,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-17,4009231738B
0.000408998,1,0,05/03/18 12:30:02 PM,1-18,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-19,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-2,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-20,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-21,4009231738B
0.000817996,2,0.00952381,05/03/18 12:30:02 PM,1-22,4009231738B
0.000817996,2,0.00952381,05/03/18 12:30:02 PM,1-23,4009231738B
0.000967118,2,0,05/03/18 12:30:02 PM,1-24,4009231738B
0.000408998,1,0.00952381,05/03/18 12:30:02 PM,1-25,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-26,4009231738B
0.000408998,1,0,05/03/18 12:30:02 PM,1-27,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-28,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-30,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-4,4009231738B
0,0,0,05/03/18 12:30:02 PM,1-5,4009231738B
0.00040783,1,0,05/03/18 12:30:02 PM,1-7,4009231738B
0.000408831,1,0,05/03/18 12:30:02 PM,1-8,4009231738B
0.000817661,2,0,05/03/18 12:30:02 PM,1-9,4009231738B
0,0,0,05/03/18 12:30:02 PM,2-37,4009231738B
0,0,0,05/03/18 12:30:02 PM,2-38,4009231738B
0.000406009,1,0,05/03/18 12:30:02 PM,3-1,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-10,4009231738B
0.002452984,6,0.054392829,05/03/18 12:30:02 PM,3-11,4009231738B
0.000817661,2,0,05/03/18 12:30:02 PM,3-12,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-13,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-14,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-15,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-16,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-17,4009231738B
0.000467071,1,0,05/03/18 12:30:02 PM,3-18,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-19,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-2,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-20,4009231738B
0.000934143,2,0,05/03/18 12:30:02 PM,3-21,4009231738B
0.000934143,2,0,05/03/18 12:30:02 PM,3-22,4009231738B
0.00046729,1,0,05/03/18 12:30:02 PM,3-23,4009231738B
0.001401869,3,0,05/03/18 12:30:02 PM,3-24,4009231738B
0.000934579,2,0,05/03/18 12:30:02 PM,3-25,4009231738B
0.000934579,2,0,05/03/18 12:30:02 PM,3-26,4009231738B
0.000935016,2,0,05/03/18 12:30:02 PM,3-27,4009231738B
0.002337541,5,0.010869565,05/03/18 12:30:02 PM,3-28,4009231738B
0.000935016,2,0,05/03/18 12:30:02 PM,3-29,4009231738B
0.000408497,1,0,05/03/18 12:30:02 PM,3-3,4009231738B
0.002337541,5,0,05/03/18 12:30:02 PM,3-30,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-4,4009231738B
0.000817661,2,0,05/03/18 12:30:02 PM,3-5,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-6,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-7,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-8,4009231738B
0,0,0,05/03/18 12:30:02 PM,3-9,4009231738B
0.000388048,1,0,05/03/18 12:45:01 PM,1-1,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-10,4009231738B
0.001552192,4,0.007575758,05/03/18 12:45:01 PM,1-11,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-12,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-13,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-14,4009231738B
0.001348315,3,0,05/03/18 12:45:01 PM,1-15,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-17,4009231738B
0.000388199,1,0,05/03/18 12:45:01 PM,1-18,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-19,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-2,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-20,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-21,4009231738B
0.000776398,2,0,05/03/18 12:45:01 PM,1-22,4009231738B
0.000776398,2,0,05/03/18 12:45:01 PM,1-23,4009231738B
0.000909091,2,0,05/03/18 12:45:01 PM,1-24,4009231738B
0.000388199,1,0,05/03/18 12:45:01 PM,1-25,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-26,4009231738B
0.000388199,1,0,05/03/18 12:45:01 PM,1-27,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-28,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-30,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-4,4009231738B
0,0,0,05/03/18 12:45:01 PM,1-5,4009231738B
0.000387147,1,0,05/03/18 12:45:01 PM,1-7,4009231738B
0.000388048,1,0,05/03/18 12:45:01 PM,1-8,4009231738B
0.000776096,2,0,05/03/18 12:45:01 PM,1-9,4009231738B
0,0,0,05/03/18 12:45:01 PM,2-37,4009231738B
0,0,0,05/03/18 12:45:01 PM,2-38,4009231738B
0.000385356,1,0,05/03/18 12:45:01 PM,3-1,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-10,4009231738B
0.002327386,6,0,05/03/18 12:45:01 PM,3-11,4009231738B
0.000775795,2,0,05/03/18 12:45:01 PM,3-12,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-13,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-14,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-15,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-16,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-17,4009231738B
0.000443262,1,0,05/03/18 12:45:01 PM,3-18,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-19,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-2,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-20,4009231738B
0.000886525,2,0,05/03/18 12:45:01 PM,3-21,4009231738B
0.000886525,2,0,05/03/18 12:45:01 PM,3-22,4009231738B
0.000443459,1,0,05/03/18 12:45:01 PM,3-23,4009231738B
0.001330377,3,0,05/03/18 12:45:01 PM,3-24,4009231738B
0.000886918,2,0,05/03/18 12:45:01 PM,3-25,4009231738B
0.000886918,2,0,05/03/18 12:45:01 PM,3-26,4009231738B
0.000887311,2,0,05/03/18 12:45:01 PM,3-27,4009231738B
0.002218279,5,0,05/03/18 12:45:01 PM,3-28,4009231738B
0.000887311,2,0,05/03/18 12:45:01 PM,3-29,4009231738B
0.000387597,1,0,05/03/18 12:45:01 PM,3-3,4009231738B
0.002218279,5,0,05/03/18 12:45:01 PM,3-30,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-4,4009231738B
0.000775795,2,0,05/03/18 12:45:01 PM,3-5,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-6,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-7,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-8,4009231738B
0,0,0,05/03/18 12:45:01 PM,3-9,4009231738B
0.000369413,1,0,05/03/18 01:00:02 PM,1-1,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-10,4009231738B
0.001477651,4,0,05/03/18 01:00:02 PM,1-11,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-12,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-13,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-14,4009231738B
0.001273345,3,0,05/03/18 01:00:02 PM,1-15,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-17,4009231738B
0.000369549,1,0,05/03/18 01:00:02 PM,1-18,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-19,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-2,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-20,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-21,4009231738B
0.000739098,2,0,05/03/18 01:00:02 PM,1-22,4009231738B
0.000739098,2,0,05/03/18 01:00:02 PM,1-23,4009231738B
0.000858369,2,0,05/03/18 01:00:02 PM,1-24,4009231738B
0.000369549,1,0,05/03/18 01:00:02 PM,1-25,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-26,4009231738B
0.000369549,1,0,05/03/18 01:00:02 PM,1-27,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-28,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-30,4009231738B
0.000369413,1,0.007692308,05/03/18 01:00:02 PM,1-4,4009231738B
0,0,0,05/03/18 01:00:02 PM,1-5,4009231738B
0.000368596,1,0,05/03/18 01:00:02 PM,1-7,4009231738B
0.000369413,1,0,05/03/18 01:00:02 PM,1-8,4009231738B
0.000738825,2,0,05/03/18 01:00:02 PM,1-9,4009231738B
0,0,0,05/03/18 01:00:02 PM,2-37,4009231738B
0,0,0,05/03/18 01:00:02 PM,2-38,4009231738B
0.000366838,1,0,05/03/18 01:00:02 PM,3-1,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-10,4009231738B
0.002955301,8,0.043851583,05/03/18 01:00:02 PM,3-11,4009231738B
0.000738825,2,0,05/03/18 01:00:02 PM,3-12,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-13,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-14,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-15,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-16,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-17,4009231738B
0.000422119,1,0,05/03/18 01:00:02 PM,3-18,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-19,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-2,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-20,4009231738B
0.000844238,2,0,05/03/18 01:00:02 PM,3-21,4009231738B
0.000844238,2,0,05/03/18 01:00:02 PM,3-22,4009231738B
0.000422297,1,0,05/03/18 01:00:02 PM,3-23,4009231738B
0.001266892,3,0,05/03/18 01:00:02 PM,3-24,4009231738B
0.000844595,2,0,05/03/18 01:00:02 PM,3-25,4009231738B
0.000844595,2,0,05/03/18 01:00:02 PM,3-26,4009231738B
0.000844951,2,0,05/03/18 01:00:02 PM,3-27,4009231738B
0.002112379,5,0,05/03/18 01:00:02 PM,3-28,4009231738B
0.000844951,2,0,05/03/18 01:00:02 PM,3-29,4009231738B
0.00036914,1,0,05/03/18 01:00:02 PM,3-3,4009231738B
0.002112379,5,0,05/03/18 01:00:02 PM,3-30,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-4,4009231738B
0.000738825,2,0,05/03/18 01:00:02 PM,3-5,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-6,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-7,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-8,4009231738B
0,0,0,05/03/18 01:00:02 PM,3-9,4009231738B
0.000352113,1,0,05/03/18 01:15:02 PM,1-1,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-10,4009231738B
0.001408451,4,0,05/03/18 01:15:02 PM,1-11,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-12,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-13,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-14,4009231738B
0.001205303,3,0,05/03/18 01:15:02 PM,1-15,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-17,4009231738B
0.000352237,1,0,05/03/18 01:15:02 PM,1-18,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-19,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-2,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-20,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-21,4009231738B
0.000704473,2,0,05/03/18 01:15:02 PM,1-22,4009231738B
0.000704473,2,0,05/03/18 01:15:02 PM,1-23,4009231738B
0.000812018,2,0,05/03/18 01:15:02 PM,1-24,4009231738B
0.000352237,1,0,05/03/18 01:15:02 PM,1-25,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-26,4009231738B
0.000352237,1,0,05/03/18 01:15:02 PM,1-27,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-28,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-30,4009231738B
0.000352113,1,0,05/03/18 01:15:02 PM,1-4,4009231738B
0,0,0,05/03/18 01:15:02 PM,1-5,4009231738B
0.00035137,1,0,05/03/18 01:15:02 PM,1-7,4009231738B
0.000352113,1,0,05/03/18 01:15:02 PM,1-8,4009231738B
0.000704225,2,0,05/03/18 01:15:02 PM,1-9,4009231738B
0,0,0,05/03/18 01:15:02 PM,2-37,4009231738B
0,0,0,05/03/18 01:15:02 PM,2-38,4009231738B
0.000349406,1,0,05/03/18 01:15:02 PM,3-1,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-10,4009231738B
0.003167899,9,0.007462687,05/03/18 01:15:02 PM,3-11,4009231738B
0.000703977,2,0,05/03/18 01:15:02 PM,3-12,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-13,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-14,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-15,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-16,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-17,4009231738B
0.000402253,1,0,05/03/18 01:15:02 PM,3-18,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-19,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-2,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-20,4009231738B
0.000804505,2,0,05/03/18 01:15:02 PM,3-21,4009231738B
0.000804505,2,0,05/03/18 01:15:02 PM,3-22,4009231738B
0.000402414,1,0,05/03/18 01:15:02 PM,3-23,4009231738B
0.001207243,3,0,05/03/18 01:15:02 PM,3-24,4009231738B
0.000804829,2,0,05/03/18 01:15:02 PM,3-25,4009231738B
0.001207729,3,0.00862069,05/03/18 01:15:02 PM,3-26,4009231738B
0.000805477,2,0,05/03/18 01:15:02 PM,3-27,4009231738B
0.002013693,5,0,05/03/18 01:15:02 PM,3-28,4009231738B
0.000805477,2,0,05/03/18 01:15:02 PM,3-29,4009231738B
0.000351741,1,0,05/03/18 01:15:02 PM,3-3,4009231738B
0.002013693,5,0,05/03/18 01:15:02 PM,3-30,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-4,4009231738B
0.000703977,2,0,05/03/18 01:15:02 PM,3-5,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-6,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-7,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-8,4009231738B
0,0,0,05/03/18 01:15:02 PM,3-9,4009231738B
0.000336022,1,0,05/03/18 01:30:01 PM,1-1,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-10,4009231738B
0.001344086,4,0,05/03/18 01:30:01 PM,1-11,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-12,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-13,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-14,4009231738B
0.001142422,3,0,05/03/18 01:30:01 PM,1-15,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-17,4009231738B
0.000336134,1,0,05/03/18 01:30:01 PM,1-18,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-19,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-2,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-20,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-21,4009231738B
0.000672269,2,0,05/03/18 01:30:01 PM,1-22,4009231738B
0.000672269,2,0,05/03/18 01:30:01 PM,1-23,4009231738B
0.000769527,2,0,05/03/18 01:30:01 PM,1-24,4009231738B
0.000336134,1,0,05/03/18 01:30:01 PM,1-25,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-26,4009231738B
0.000672269,2,0.007352941,05/03/18 01:30:01 PM,1-27,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-28,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-30,4009231738B
0.000336022,1,0,05/03/18 01:30:01 PM,1-4,4009231738B
0,0,0,05/03/18 01:30:01 PM,1-5,4009231738B
0.000335345,1,0,05/03/18 01:30:01 PM,1-7,4009231738B
0.000336022,1,0,05/03/18 01:30:01 PM,1-8,4009231738B
0.000672043,2,0,05/03/18 01:30:01 PM,1-9,4009231738B
0,0,0,05/03/18 01:30:01 PM,2-37,4009231738B
0,0,0,05/03/18 01:30:01 PM,2-38,4009231738B
0.000333667,1,0,05/03/18 01:30:01 PM,3-1,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-10,4009231738B
0.003024194,9,0,05/03/18 01:30:01 PM,3-11,4009231738B
0.000672043,2,0,05/03/18 01:30:01 PM,3-12,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-13,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-14,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-15,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-16,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-17,4009231738B
0.000384025,1,0,05/03/18 01:30:01 PM,3-18,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-19,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-2,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-20,4009231738B
0.000768049,2,0,05/03/18 01:30:01 PM,3-21,4009231738B
0.000768049,2,0,05/03/18 01:30:01 PM,3-22,4009231738B
0.000384172,1,0,05/03/18 01:30:01 PM,3-23,4009231738B
0.001152516,3,0,05/03/18 01:30:01 PM,3-24,4009231738B
0.000768344,2,0,05/03/18 01:30:01 PM,3-25,4009231738B
0.001152516,3,0,05/03/18 01:30:01 PM,3-26,4009231738B
0.00076864,2,0,05/03/18 01:30:01 PM,3-27,4009231738B
0.001921599,5,0,05/03/18 01:30:01 PM,3-28,4009231738B
0.00076864,2,0,05/03/18 01:30:01 PM,3-29,4009231738B
0.000335796,1,0,05/03/18 01:30:01 PM,3-3,4009231738B
0.001921599,5,0,05/03/18 01:30:01 PM,3-30,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-4,4009231738B
0.000672043,2,0,05/03/18 01:30:01 PM,3-5,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-6,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-7,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-8,4009231738B
0,0,0,05/03/18 01:30:01 PM,3-9,4009231738B
0.000322165,1,0,05/03/18 01:45:02 PM,1-1,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-10,4009231738B
0.00128866,4,0,05/03/18 01:45:02 PM,1-11,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-12,4009231738B
0.000322165,1,0.0078125,05/03/18 01:45:02 PM,1-13,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-14,4009231738B
0.001451379,4,0.007692308,05/03/18 01:45:02 PM,1-15,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-17,4009231738B
0.000322269,1,0,05/03/18 01:45:02 PM,1-18,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-19,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-2,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-20,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-21,4009231738B
0.000644538,2,0,05/03/18 01:45:02 PM,1-22,4009231738B
0.000644538,2,0,05/03/18 01:45:02 PM,1-23,4009231738B
0.000733407,2,0,05/03/18 01:45:02 PM,1-24,4009231738B
0.000644538,2,0.0078125,05/03/18 01:45:02 PM,1-25,4009231738B
0,0,0,05/03/18 01:45:02 PM,1-26,4009231738B
0.000644538,2,0,05/03/18 01:45:02 PM,1-27,4009231738B
